times,cpu,memory
9.01541256904602,62.3,0.01873779296875
9.352788925170898,60.5,0.0026702880859375
9.125816106796265,60.3,0.001911163330078125
8.951076984405518,64.8,0.003177642822265625
8.377699136734009,68.6,0.00048828125
8.591935873031616,63.8,0.00049591064453125
8.181192636489868,65.8,0.001232147216796875
8.50589656829834,68.0,0.000270843505859375
10.176645517349243,56.2,-0.001461029052734375
8.806214094161987,65.9,0.00025177001953125
