Times,CPU,Memory

17.92650532722473,19.7,0.0112762451171875

10.233123779296875,40.3,0.0067596435546875

11.379915237426758,50.4,0.003368377685546875

8.765501022338867,52.6,0.002567291259765625

14.465975284576416,37.5,0.000347137451171875

11.085561990737915,43.9,2.288818359375e-05

15.954360723495483,36.7,0.000629425048828125

11.918206930160522,48.6,0.00173187255859375

13.31418490409851,31.9,0.00342559814453125

17.188960790634155,31.9,0.00252532958984375

